video_id,channel_id,category_id
1I6TIq6txrc,UCdTL_n9uC2_DlLX7ohcKpVQ,24
1ILXlQxXUD0,UCDdPJHmxHCJLH1sDyytCATw,22
1iYJjP2dPKo,UCEmrzEYds6XN_7dd_5_XnrA,24
1J23sJ32UAE,UC3C6rQHX8pkjSyOm-620k3w,28
1j3_JY2pCWs,UCCK3OZi788Ok44K97WAhLKQ,25
1JqHb2a3_IY,UCOLdaAcrdzYY3ug15EuuFAg,26
1k47EOpYpUQ,UCckltLEhFLv8Xz_lQhYfwmg,25
1KFXylIldUc,UCgnFSj7jQffD5V5m05j4dPw,22
1KmcJEkOOgY,UCDm4BW0Q5d-zASSuRyvPGXw,22
1KmDX3tbUR4,UCCK3OZi788Ok44K97WAhLKQ,25
1lH63gJ0_m0,UCEUSUxrhCt4n0Pp9WB7q7-w,24
1lWBDGBQ1Po,UCCK3OZi788Ok44K97WAhLKQ,25
1M-yGdCrIa8,UCckltLEhFLv8Xz_lQhYfwmg,25
1MQLzr6hRGg,UCckltLEhFLv8Xz_lQhYfwmg,25
1mRaGPTs6HM,UCt7aYc76HmITvYbbQlHyFnw,27
1mu2nO6pn8k,UCCK3OZi788Ok44K97WAhLKQ,25
1Nc5sByIU8w,UCgnFSj7jQffD5V5m05j4dPw,25
1NIITN1xSoQ,UCgnFSj7jQffD5V5m05j4dPw,22
1NudDROl2pw,UCEjCyBoWP57QRkmFRz-aOGw,27
1NuHVgOiIfo,UCOLdaAcrdzYY3ug15EuuFAg,26
1NUpobi3ZBc,UCQxq1x6XKl1oRJ_aSOdurWQ,10
1nXBt-QIsrU,UCMeObxIFpmRVL22ZpL4ME9g,22
1O5o6OuRsQk,UCckltLEhFLv8Xz_lQhYfwmg,25
1ocokRzw3_k,UCckltLEhFLv8Xz_lQhYfwmg,25
1Odv4qURx_A,UCGkzF25IZBE1SF9ykM64xEA,24
1ojJrBYIF58,UCWqN5l7FwMO6-gT8Dg9mx5A,22
1OnHETQNzhA,UCCK3OZi788Ok44K97WAhLKQ,25
1p81MofenCw,UCk6Bzr5M-8n_KN2guSmWmMw,24
1pggKzuMU7s,UCMeObxIFpmRVL22ZpL4ME9g,22
1phjnI2FwHg,UCr8qGT-Mv9tdCo-aPr06REQ,1
1q-d8PwaGUE,UC4UaWbUUwVvCxWNqhb4f16Q,22
1qfFrRiihMg,UCn0XmAUFv6d2tofMFEesSNw,24
1QhPgJzM6RM,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
1qsx4EalDT0,UCckltLEhFLv8Xz_lQhYfwmg,25
1QsygIxU5mA,UCNyujDJFZqQml78mdpb2rNA,24
1R9bJfx4zy8,UCYFn7BOOlmL21iNJ6q5IDfg,24
1RFlb13fTkY,UCR5y9OV23c0jJ4RGwDvGnLw,27
1rKy4KZDecU,UCiOEgWwAKbfrVb795hqQc9A,24
1RMCrOUy87Y,UCFPySgAumPBFo0VFf8hjCjw,2
1SQJYoWAbuc,UCCK3OZi788Ok44K97WAhLKQ,25
1T76KQXwU1s,UCs_mHlm5_C82W5WCIJaSMbQ,22
1tC1Kor8NWY,UCCK3OZi788Ok44K97WAhLKQ,25
1tWB7GJWUeY,UCckltLEhFLv8Xz_lQhYfwmg,25
1u2sKwqGhow,UCEuz_HGv5er0LZsztjO4g5Q,24
1u3qupUkNbo,UCh9qXeL8eP3Txra2908xksg,10
1u97ifR2hcY,UCiOEgWwAKbfrVb795hqQc9A,24
1uayG9JvNI0,UCNFDDKoTezuSWbIjjHA76xQ,22
1Us5oG4xHpA,UCckltLEhFLv8Xz_lQhYfwmg,25
1V7nOSOctAI,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
1vaH76kjuG4,UC-ss1l2vO46QAgyCsPRIVDA,27
1Vd0abP4tWQ,UC7301rstHsGPohgeR_kh8Pw,26
1VrnrXKxdkE,UCCK3OZi788Ok44K97WAhLKQ,25
1W9Kj7ReH5E,UCCK3OZi788Ok44K97WAhLKQ,25
1WibxJVpChY,UCCK3OZi788Ok44K97WAhLKQ,25
1xMR-BL080I,UC8irIP66QzlZNVgqe4vwN9g,10
1yl1qM4LMfk,UCcpCelkp30ukU3ZKUXsU25g,25
1yljXTOWM-Y,UCEUSUxrhCt4n0Pp9WB7q7-w,24
1z32oHTiY0E,UCckltLEhFLv8Xz_lQhYfwmg,25
1Z8j3iNMduY,UC-ss1l2vO46QAgyCsPRIVDA,27
1zqIZZaqrhg,UCckltLEhFLv8Xz_lQhYfwmg,25
1zsLOigP4h0,UCckltLEhFLv8Xz_lQhYfwmg,25
2-KFbb1jPl4,UCEmrzEYds6XN_7dd_5_XnrA,24
20ME1MYDga0,UCgnFSj7jQffD5V5m05j4dPw,22
21mTKTywkQ0,UCGkzF25IZBE1SF9ykM64xEA,24
223ss_1vjYw,UCOLdaAcrdzYY3ug15EuuFAg,26
22P9sBuIyY0,UCgnFSj7jQffD5V5m05j4dPw,22
22pr4h-zHgA,UCMeObxIFpmRVL22ZpL4ME9g,22
23bPc0TIzOw,UCKS1HX4moHCcDBZnM9k4giw,1
23qvb_jK50U,UCn0XmAUFv6d2tofMFEesSNw,24
23x3axSae0s,UCYG2PZN2DImFqoTcj983iqA,24
24bpuOdZ7D0,UCCK3OZi788Ok44K97WAhLKQ,25
24jfIrbRtUM,UCvQoK_VN52NG9CwB7Tc9WZg,27
24z87TYU8tc,UCVwbUjoiTUXxeVjsxW9Kwng,10
25Pn91m7PlA,UCNyujDJFZqQml78mdpb2rNA,24
28yWdrBTYHE,UCgnFSj7jQffD5V5m05j4dPw,22
2a3NSJnvn4c,UCckltLEhFLv8Xz_lQhYfwmg,25
2ac83XG74z8,UCmqflTSJ6911aCrnaWIXxsA,24
2AKMVIMKSw0,UCYG2PZN2DImFqoTcj983iqA,24
2AQQxnVn2lg,UCKS1HX4moHCcDBZnM9k4giw,1
2bL7XYa5mOA,UCKEKf35apTUvSLs-c1DCekw,27
2BOlIkd6AUQ,UCn0XmAUFv6d2tofMFEesSNw,24
2bWisw7tswM,UC9U2IYFVPd-Hl6zAeZQL7eQ,22
2CPOPP28ONE,UCckltLEhFLv8Xz_lQhYfwmg,25
2CZKLvJfXQw,UCk6Bzr5M-8n_KN2guSmWmMw,24
2d2enHjXNCA,UCgnFSj7jQffD5V5m05j4dPw,22
2de98P2vegU,UCwkHQPpM4IvsJZiIwW9_8Ng,22
2dnTe_cZQ2M,UCOQAZV0vURpWMKTlAGVy8rQ,10
2dsbiAPXyiw,UCgnFSj7jQffD5V5m05j4dPw,22
2DzEx5ojSBI,UCcrktZCp1tY9eDqrk6fMrsA,27
2EogfYVoroU,UCckltLEhFLv8Xz_lQhYfwmg,25
2epOzRc7R-0,UCcpCelkp30ukU3ZKUXsU25g,24
2FAyJTYaImM,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
2FeElmjqsJU,UCltN1illHSguno1gokRShxA,26
2FkV5YfgQVA,UC0PdkCm3QlHJ8HdH4JeNirA,20
2g4TEtuy9Jc,UC_BPD0TBnFtRExZOhIFEQYQ,20
2g5wfeumhbA,UC4UaWbUUwVvCxWNqhb4f16Q,22
2GEXfq3IRDw,UC6lDrxy3lS4LNRuuBtryqpQ,22
2gnTFd0mE1A,UCu_V8lfzyGspxP-LNFowW9w,10
2gSDY1rHQYc,UCckltLEhFLv8Xz_lQhYfwmg,25
2Gx9ctqivSQ,UCckltLEhFLv8Xz_lQhYfwmg,25
2H07XXtlQHo,UCCK3OZi788Ok44K97WAhLKQ,25
2h0rrYfVqqc,UCEmrzEYds6XN_7dd_5_XnrA,24
2H6YbYQHHCs,UCn0XmAUFv6d2tofMFEesSNw,24
2HCcpAXLH0E,UCwkHQPpM4IvsJZiIwW9_8Ng,22
2hG0RCsy2Lg,UCcrktZCp1tY9eDqrk6fMrsA,24
2HiuPTNE9FM,UCfK5mYo5nvU4d4vkguhSn6Q,24
2Hoob5fELdA,UC8irIP66QzlZNVgqe4vwN9g,10
2HYgUpZP3jQ,UCEUSUxrhCt4n0Pp9WB7q7-w,24
2iINfNdKaeY,UCVmkgq5EQR_Dls3LG-wkrjw,22
2jlZc_jo1O8,UCKEKf35apTUvSLs-c1DCekw,27
2JMo5jZbiwc,UC-ss1l2vO46QAgyCsPRIVDA,27
2JZcesAwXF8,UCckltLEhFLv8Xz_lQhYfwmg,25
2kvGcFf3Xqw,UCltN1illHSguno1gokRShxA,26
2l2O-KRxN1Y,UCCK3OZi788Ok44K97WAhLKQ,25
2lnt_nsJ6hY,UCckltLEhFLv8Xz_lQhYfwmg,25
2LXU-PQ9oJY,UCTb1H9XUOHjqA9hVvxCht0w,22
2lYPL1smJvU,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
2m8cq8ce6HM,UCMeObxIFpmRVL22ZpL4ME9g,22
2MD2SHYNoYk,UCGkzF25IZBE1SF9ykM64xEA,24
2mJCgvc2Pr8,UCCK3OZi788Ok44K97WAhLKQ,25
2N07_0RJsUA,UCiOEgWwAKbfrVb795hqQc9A,24
2Nhw5oXQbtU,UCm-TY_JakK4dHAwF6QqcZSg,20
2NOot-Kvtnc,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
2nSwARCIMd4,UCOQAZV0vURpWMKTlAGVy8rQ,10
2nZuGfv3D60,UCEa6e_J_Xs_GKCzG8Eq15Xw,10
2OoFlX1SXJw,UCs_mHlm5_C82W5WCIJaSMbQ,22
2OpkmD1gDYo,UCn0XmAUFv6d2tofMFEesSNw,24
2osBcOyEzjw,UCNyujDJFZqQml78mdpb2rNA,24
2OXs1HmudSM,UCCK3OZi788Ok44K97WAhLKQ,25
2oZrViUBZyI,UCOQAZV0vURpWMKTlAGVy8rQ,10
2pwT1xAPNNM,UCmqflTSJ6911aCrnaWIXxsA,24
2qfpkOKGHs4,UCr8qGT-Mv9tdCo-aPr06REQ,1
2QgnbvcbKHk,UCCK3OZi788Ok44K97WAhLKQ,25
2qjSnBG1FyA,UCckltLEhFLv8Xz_lQhYfwmg,25
2QV8NiBCvuI,UCckltLEhFLv8Xz_lQhYfwmg,25
2qZ3Bh-ZGyE,UCVwbUjoiTUXxeVjsxW9Kwng,10
2RF5DcXUgVI,UCs_mHlm5_C82W5WCIJaSMbQ,22
2rmaSL3KTMk,UCYFn7BOOlmL21iNJ6q5IDfg,24
2RrVgibOtqM,UCCK3OZi788Ok44K97WAhLKQ,25
2rueoo_3T90,UCYFn7BOOlmL21iNJ6q5IDfg,24
2TYPvHIzKHs,UCCK3OZi788Ok44K97WAhLKQ,25
2U0Gf1rHUnc,UCCK3OZi788Ok44K97WAhLKQ,25
2uw8EWcueWs,UCCK3OZi788Ok44K97WAhLKQ,25
2uYTVO1kGxI,UCt7aYc76HmITvYbbQlHyFnw,27
2V6lz794spg,UCCK3OZi788Ok44K97WAhLKQ,25
2VdRcqF_bok,UCEmrzEYds6XN_7dd_5_XnrA,24
2VEghCwYR94,UCwKYO2L9xzLtWhSv4ncYCIA,19
2voIiYFWdHs,UCgnFSj7jQffD5V5m05j4dPw,22
2vtDTh0F2-k,UCmqflTSJ6911aCrnaWIXxsA,24
2vXTW84VPBw,UCR0Bia1mQ7NQp31WWNhoFnw,24
2wj0BYa99KA,UCaRBojHlDl24Tzh6Vt6dihQ,20
2WLCupa7AOc,UCETxOvOv9_44-CUzsPlzyxQ,28
2XGYxIf0fDY,UC7hqTC-ChL-_PUKhctTt50A,19
2xIaHIyPH8o,UCgnFSj7jQffD5V5m05j4dPw,22
2xxExMn8GeE,UCKA7SQOUkD1_z5lr016Q70w,22
2xxh5S2zqGA,UC_BPD0TBnFtRExZOhIFEQYQ,20
2YwbelCxRQo,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
2ZCGbCOXM8Q,UC9U2IYFVPd-Hl6zAeZQL7eQ,22
2zIZ36hpsPc,UCckltLEhFLv8Xz_lQhYfwmg,25
3_nTV4pmSCw,UCGc6e2-SXlGP_cKkV5H39Kg,27
3-32nXtQxJE,UCgnFSj7jQffD5V5m05j4dPw,22
3-tOeVqoAEM,UC7301rstHsGPohgeR_kh8Pw,26
302gg_SJn98,UC4UaWbUUwVvCxWNqhb4f16Q,22
30472x0PioM,UC9U2IYFVPd-Hl6zAeZQL7eQ,22
30Sn3vBAB1I,UCe13xXtdfx_n0_z1qeXV6_g,10
31mOnrIHdYs,UCu7cGbQEMgGk8TD0ZYucM5g,27
327_x57EHK8,UCDdPJHmxHCJLH1sDyytCATw,22
32vhzWJ5tmI,UCJsN1Mmx4GRA6sCYdfKqpSQ,28
330BlleAuNc,UCgnFSj7jQffD5V5m05j4dPw,22
3395EeC_Xyc,UCwkHQPpM4IvsJZiIwW9_8Ng,22
34NHQsGdTyw,UCc8W1zUTmtNqXIhOHxPIAuw,27
34X3namwhS0,UCFPySgAumPBFo0VFf8hjCjw,2
35-XXG2MQo0,UCgnFSj7jQffD5V5m05j4dPw,22
36FMDVXrEow,UCwkHQPpM4IvsJZiIwW9_8Ng,22
36THAhrrEKw,UCcrktZCp1tY9eDqrk6fMrsA,27
382Zuh0sbgM,UCgnFSj7jQffD5V5m05j4dPw,22
38A0siv4uqc,UCEUSUxrhCt4n0Pp9WB7q7-w,24
38FQi3bS9Tg,UCQxq1x6XKl1oRJ_aSOdurWQ,10
38pD61ZtddM,UCCK3OZi788Ok44K97WAhLKQ,25
3aCIKU3ro-k,UCRtAu8OVYVfuNZmTV-Ug0zA,27
3AU2C8g64QY,UCckltLEhFLv8Xz_lQhYfwmg,25
3avF0bav-x8,UCTb1H9XUOHjqA9hVvxCht0w,23
3aXe23dBpus,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,24
3B4p6YoTJZg,UCCK3OZi788Ok44K97WAhLKQ,25
3Bdk0IO9pKc,UCgnFSj7jQffD5V5m05j4dPw,22
3bLLTDykj9k,UCYFn7BOOlmL21iNJ6q5IDfg,24
3ce1oPfZXEg,UCckltLEhFLv8Xz_lQhYfwmg,25
3CWAWr-CBA0,UC3C6rQHX8pkjSyOm-620k3w,28
3DALTVQ15nE,UCgnFSj7jQffD5V5m05j4dPw,22
3DiyFM6iDL4,UCRnC_XIuIVFKWphUcLd4MVA,27
3DvwykCrAgk,UC7301rstHsGPohgeR_kh8Pw,26
3E0lL68OvGE,UCglXlpWjIi95auM3umWWLdw,28
3EAtjZmzbBo,UC6lDrxy3lS4LNRuuBtryqpQ,22
3ERD4ZS1xs4,UCTb1H9XUOHjqA9hVvxCht0w,22
3EzpTC1nNOA,UC7301rstHsGPohgeR_kh8Pw,26
3f1yyFSv5Dw,UCgnFSj7jQffD5V5m05j4dPw,22
3fsfoIBTK88,UCjK3LREYZUrNKnk56Prhe4w,29
3GBMmsPcwFs,UCckltLEhFLv8Xz_lQhYfwmg,25
3GJ84-ZsO5Q,UCR5y9OV23c0jJ4RGwDvGnLw,27
3GoiP9EUlfs,UCKS1HX4moHCcDBZnM9k4giw,1
3h5wgslryX4,UCjK3LREYZUrNKnk56Prhe4w,29
3H690vXic-4,UCVwbUjoiTUXxeVjsxW9Kwng,10
3HBJ_NARIfw,UCHQfFg_epoUK0htwmiUyzEQ,27
3hIsZT4TGUs,UCOQAZV0vURpWMKTlAGVy8rQ,10
3HWxKtof4rQ,UCgnFSj7jQffD5V5m05j4dPw,22
3hzVW8Rihyw,UCCK3OZi788Ok44K97WAhLKQ,25
3IU_SjsP5fQ,UCCK3OZi788Ok44K97WAhLKQ,25
3Iu8_gYli-k,UCm-TY_JakK4dHAwF6QqcZSg,20
3IvlDn0okYI,UC1Q3UfVjchyhbtyJXc_mu5w,24
3j190IEjPTc,UCgnFSj7jQffD5V5m05j4dPw,22
3J9qhoH4jBw,UC9ZdXR-RYydFqdIb1lqM4LQ,19
3jsERHVPYP0,UCOLdaAcrdzYY3ug15EuuFAg,26
3k9MX3g1bp0,UC1Q3UfVjchyhbtyJXc_mu5w,24
3kE7Uov7-Hc,UCckltLEhFLv8Xz_lQhYfwmg,25
3lE_7AvYXrY,UCTb1H9XUOHjqA9hVvxCht0w,17
3lkD9fVHxyg,UCckltLEhFLv8Xz_lQhYfwmg,25
3M8EuIBNNEk,UCwkHQPpM4IvsJZiIwW9_8Ng,22
3mAmbuo2oDk,UC7hqTC-ChL-_PUKhctTt50A,19
3MrnTt7X8CA,UCGkzF25IZBE1SF9ykM64xEA,24
3NR1Y6_4BGs,UCKEKf35apTUvSLs-c1DCekw,27
3NxHSBSIf-k,UC3C6rQHX8pkjSyOm-620k3w,28
3o00F8D925k,UCmqflTSJ6911aCrnaWIXxsA,24
3o5bIkyO9UM,UCCK3OZi788Ok44K97WAhLKQ,25
3o8W_OmvnMU,UCckltLEhFLv8Xz_lQhYfwmg,25
3OhxtJNcoSU,UCgnFSj7jQffD5V5m05j4dPw,22
3oLmorl1MCs,UCCK3OZi788Ok44K97WAhLKQ,25
3OQishxto_k,UCgnFSj7jQffD5V5m05j4dPw,22
3orBNndYi2o,UCwKYO2L9xzLtWhSv4ncYCIA,22
3OSc4LZQusQ,UCd3VsafChPVXeIufCAzCprA,27
3OSUqqhTxTA,UCwXfRdTtVeVnXXF4poaYw0Q,19
3OYH_D_oFls,UCc8W1zUTmtNqXIhOHxPIAuw,26
3P7YQUnH99Y,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
3peBZX907Jk,UCjK3LREYZUrNKnk56Prhe4w,29
3pukWaLnSh8,UCckltLEhFLv8Xz_lQhYfwmg,25
3qcWBJ2F2Ec,UC1Q3UfVjchyhbtyJXc_mu5w,24
3qF3t7P_z5Y,UCr8qGT-Mv9tdCo-aPr06REQ,1
3RSnyFgQERY,UC0CXMeU0432EMgBnlBaY_yA,27
3s360rraYE8,UCjK3LREYZUrNKnk56Prhe4w,29
3s7_uJaDy20,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
3srAnrMD_TY,UCckltLEhFLv8Xz_lQhYfwmg,25
3suVKRLHHuQ,UCr8qGT-Mv9tdCo-aPr06REQ,1
3SWSB5pNTnM,UCEoihco2ah097z2YwYOtojw,20
3SyCHGHFxk0,UCCK3OZi788Ok44K97WAhLKQ,25
3taNhTFj55Y,UC-ss1l2vO46QAgyCsPRIVDA,27
3TeW79z6Izk,UCCK3OZi788Ok44K97WAhLKQ,25
3tub9ELnf4I,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
3uTKpNaAJBQ,UCrjQG1gLZ4cDwIzrGA5pRBw,22
3Ux7eV4lPWw,UCDdPJHmxHCJLH1sDyytCATw,22
3vhBUktWpag,UCcrktZCp1tY9eDqrk6fMrsA,24
3vMEZFB682E,UCCK3OZi788Ok44K97WAhLKQ,25
3VqeP2sSNis,UCEuz_HGv5er0LZsztjO4g5Q,24
3vZyV2kldHs,UCkysZsPin4y9iQHS-QYygeQ,20
3xG8Zlt6zaI,UCe13xXtdfx_n0_z1qeXV6_g,10
3XgBQ9Fyu8U,UCCK3OZi788Ok44K97WAhLKQ,25
3xrCMAse5MU,UC8irIP66QzlZNVgqe4vwN9g,10
3ygfOt1Yjko,UCckltLEhFLv8Xz_lQhYfwmg,25
3ytTjt8Vnb4,UCd3VsafChPVXeIufCAzCprA,27
3Yz0D93a9U0,UCDm4BW0Q5d-zASSuRyvPGXw,22
3z8A6TuQQiQ,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
3Z9tJzzRnb8,UCgnFSj7jQffD5V5m05j4dPw,22
3ZkYOG8h9VQ,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
3ZOqx5Fc-ho,UCckltLEhFLv8Xz_lQhYfwmg,25
3zPmN69VntU,UCR0Bia1mQ7NQp31WWNhoFnw,20
3zSxKZlNngo,UCk6Bzr5M-8n_KN2guSmWmMw,24
40ek9tSevC4,UCOQAZV0vURpWMKTlAGVy8rQ,10
40VPHfR515U,UCETxOvOv9_44-CUzsPlzyxQ,28
40wafGpJp0c,UCgnFSj7jQffD5V5m05j4dPw,22
418hhQlTxmY,UCrjQG1gLZ4cDwIzrGA5pRBw,22
41Q6Fh6wC1k,UCglXlpWjIi95auM3umWWLdw,28
41XOxCgWEPY,UCHQfFg_epoUK0htwmiUyzEQ,27
42dMGkianyg,UCuc40qp1ZKB_ZbDw9iml8Kg,22
42LE3aYDeDo,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
42O_6Ppvz60,UCckltLEhFLv8Xz_lQhYfwmg,25
43bn9-odqGE,UCckltLEhFLv8Xz_lQhYfwmg,25
43KRxsCAu5Q,UCnY7v189bwoSTFFYD_PNWhQ,27
43YkBTW0BbU,UCaRBojHlDl24Tzh6Vt6dihQ,20
44g-S0XOnUc,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
44jAzu0F7lU,UCCK3OZi788Ok44K97WAhLKQ,25
45a43pZ6fHk,UCDm4BW0Q5d-zASSuRyvPGXw,22
45Kvd6JxFuE,UCckltLEhFLv8Xz_lQhYfwmg,25
474PP9-KV2I,UC8irIP66QzlZNVgqe4vwN9g,10
47hxMBUuVso,UCgnFSj7jQffD5V5m05j4dPw,22
47jjjqLVz6g,UCR5y9OV23c0jJ4RGwDvGnLw,27
486dsXilugA,UCiOEgWwAKbfrVb795hqQc9A,24
48fWoekJQc8,UC-ss1l2vO46QAgyCsPRIVDA,27
48G465RwjZg,UC7301rstHsGPohgeR_kh8Pw,26
48RJNr5O1Wc,UCvQoK_VN52NG9CwB7Tc9WZg,27
49Hkiwg8fjQ,UCAapm4DhqB5ckqr61IGdTUw,22
4aA1Gm6LLiM,UCTb1H9XUOHjqA9hVvxCht0w,19
4al1FOWsGCs,UCR0Bia1mQ7NQp31WWNhoFnw,24
4B4FpsI25ow,UCk6Bzr5M-8n_KN2guSmWmMw,22
4bA3KyHyVIA,UCd3VsafChPVXeIufCAzCprA,27
4bl5ZvO3o2E,UCckltLEhFLv8Xz_lQhYfwmg,25
4bYQk2DV3t0,UCEa6e_J_Xs_GKCzG8Eq15Xw,24
4c3oO9f2ttQ,UCCK3OZi788Ok44K97WAhLKQ,25
4C4unEKHWgw,UCYFn7BOOlmL21iNJ6q5IDfg,24
4CYbmDmtA3g,UC4UaWbUUwVvCxWNqhb4f16Q,22
4dApLPOC6E0,UCkysZsPin4y9iQHS-QYygeQ,20
4DcnILCxoGU,UCd3VsafChPVXeIufCAzCprA,27
4Dj03Yfll6s,UCgnFSj7jQffD5V5m05j4dPw,22
4dj1tx6FVhc,UC9ZdXR-RYydFqdIb1lqM4LQ,19
4E_x1mf33hc,UCckltLEhFLv8Xz_lQhYfwmg,25
4e8hz8U3OcI,UCltN1illHSguno1gokRShxA,26
4ECo93BFkQk,UCOQAZV0vURpWMKTlAGVy8rQ,10
4eLJLRwVh7I,UCckltLEhFLv8Xz_lQhYfwmg,25
4ERk4EtAZsU,UCEmrzEYds6XN_7dd_5_XnrA,24
4ezHmm-DH4Y,UCdTL_n9uC2_DlLX7ohcKpVQ,24
4F07maKJT1U,UCrjQG1gLZ4cDwIzrGA5pRBw,22
4FBkHlaSzIM,UCfK5mYo5nvU4d4vkguhSn6Q,10
4Fk6xB1umT8,UCFPySgAumPBFo0VFf8hjCjw,10
4GCNtrCI6w0,UCckltLEhFLv8Xz_lQhYfwmg,25
4gdKZL6F8xA,UCk6Bzr5M-8n_KN2guSmWmMw,22
4gQTOyAi79A,UCckltLEhFLv8Xz_lQhYfwmg,25
4gWOkHNDnhc,UCjK3LREYZUrNKnk56Prhe4w,29
4GxzMDWqK2E,UC1Q3UfVjchyhbtyJXc_mu5w,24
4he_xczwKSQ,UCVmkgq5EQR_Dls3LG-wkrjw,22
4HxzOpluuGA,UCcrktZCp1tY9eDqrk6fMrsA,27
4hZiMrlgJ4Q,UCckltLEhFLv8Xz_lQhYfwmg,25
4ICc3EBnqB0,UCckltLEhFLv8Xz_lQhYfwmg,25
4ILRsI4qwtU,UCckltLEhFLv8Xz_lQhYfwmg,25
4iTqfkmHyfw,UCiOEgWwAKbfrVb795hqQc9A,24
4J34dyfz2DQ,UCckltLEhFLv8Xz_lQhYfwmg,25
4Jcj1N3vCUY,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
4JmE-HHR9h8,UCGkzF25IZBE1SF9ykM64xEA,24
4Jy7nGcZra8,UCKS1HX4moHCcDBZnM9k4giw,1
4k9TDgvo6vI,UCh9qXeL8eP3Txra2908xksg,10
4klzHoOHCg8,UCckltLEhFLv8Xz_lQhYfwmg,25
4Kmfk_KViIE,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
4krEQWj3Iug,UCHQfFg_epoUK0htwmiUyzEQ,27
4l_TZgxO7mY,UCCK3OZi788Ok44K97WAhLKQ,25
4l1BL_zTp7Y,UCd3VsafChPVXeIufCAzCprA,27
4l8ZkJFYoDw,UCglXlpWjIi95auM3umWWLdw,28
4LYwPnhrhU8,UCDm4BW0Q5d-zASSuRyvPGXw,22
4M5YY-hI_U4,UCCK3OZi788Ok44K97WAhLKQ,25
4mG13LPd9F8,UCWqN5l7FwMO6-gT8Dg9mx5A,22
4Mw0krZHnHo,UC0CXMeU0432EMgBnlBaY_yA,27
4mYXM-ndYDI,UCKS1HX4moHCcDBZnM9k4giw,1
4nUZjFVAVRc,UCs_mHlm5_C82W5WCIJaSMbQ,22
4OgxWP4E-xo,UCdTL_n9uC2_DlLX7ohcKpVQ,24
4OmogeGCK9I,UCckltLEhFLv8Xz_lQhYfwmg,25
4P-YEgipBhA,UCKA7SQOUkD1_z5lr016Q70w,22
4pLx8-sOztk,UCCK3OZi788Ok44K97WAhLKQ,25
4QFhbra_6gA,UCckltLEhFLv8Xz_lQhYfwmg,25
4R3MIoT21Gc,UCckltLEhFLv8Xz_lQhYfwmg,25
4rjz45wFKGY,UCjK3LREYZUrNKnk56Prhe4w,29
4RkEaGqoMqE,UCltN1illHSguno1gokRShxA,26
4RtWE3Dug30,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
4S5Rt-TNYDw,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,24
4s5zcKzo_j0,UCOQAZV0vURpWMKTlAGVy8rQ,27
4sdq3hEMCPk,UCiOEgWwAKbfrVb795hqQc9A,24
4sn-7eYnKL0,UCDm4BW0Q5d-zASSuRyvPGXw,22
4um5KPw6sA8,UCYFn7BOOlmL21iNJ6q5IDfg,24
4uprQau9ido,UCckltLEhFLv8Xz_lQhYfwmg,25
4urJHg1qcUg,UCckltLEhFLv8Xz_lQhYfwmg,25
4Vdrdtozp-U,UCe13xXtdfx_n0_z1qeXV6_g,10
4vMJHs5GgGE,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
4VqReMvYcBw,UCgnFSj7jQffD5V5m05j4dPw,22
4W5B6H8bdnk,UC7hqTC-ChL-_PUKhctTt50A,19
4wXrPzjtRPo,UCrjQG1gLZ4cDwIzrGA5pRBw,22
4WxsusRMV8c,UCR0Bia1mQ7NQp31WWNhoFnw,22
4XDbB5nuNAY,UCEmrzEYds6XN_7dd_5_XnrA,24
4Xn6A-2Tf8w,UCjK3LREYZUrNKnk56Prhe4w,29
4xqJdPQHuV8,UCEUSUxrhCt4n0Pp9WB7q7-w,24
4xXyooMqldI,UCjK3LREYZUrNKnk56Prhe4w,29
4YaS1UVI5Fg,UCKA7SQOUkD1_z5lr016Q70w,22
4YGJAfX0GKA,UCckltLEhFLv8Xz_lQhYfwmg,25
4yhGjUJa2mw,UC4UaWbUUwVvCxWNqhb4f16Q,22
4Zpnw7wQlkA,UCckltLEhFLv8Xz_lQhYfwmg,25
4zUnnPJRErk,UCwkHQPpM4IvsJZiIwW9_8Ng,22
5-CSpR_xBHw,UCOLdaAcrdzYY3ug15EuuFAg,26
5-iw87Uocn0,UCETxOvOv9_44-CUzsPlzyxQ,28
50JpAT7YRi0,UCgnFSj7jQffD5V5m05j4dPw,22
50pn8AeNj_Q,UCCK3OZi788Ok44K97WAhLKQ,25
